,section_name,meeting_id,building_abb,room,monday,tuesday,wednesday,thursday,friday,saturday,sunday,frequency,section_status,days,course_id,section_title,min_credits,faculty_name,meeting_info,course_description,building_names,faculty_first,faculty_last,division,department_abbreviation,department_name,course_num,seven_week,term,start_date,end_date,start_time,end_time,gen_ed_abb,gen_ed_names,same_as,max_credits,also_fulfills,section_comments,pre_reqs,co_reqs,lab
48,MUS-115-A,57438.0,JENS,174,Y,,Y,,,,,W,A,MW,113,Class Instruction: Piano,1,B.Schultz,"09/02/2015-12/17/2015 Private Instruction Monday, Wednesday 11:00AM - 11:40AM, Jenson Noble Hall of Music, Room 174",For piano and voice majors and non-majors with little or no background in those areas. Additional fees will be assessed for this course.,Jenson-Noble Hall of Music,B,Schultz,Humanities,MUS,Music,115,0,Fall 2015,9/2/2015,12/17/2015,11:00,11:40,,,,0.0,,,,,
49,MUS-115-B,57440.0,JENS,174,,Y,,Y,,,,W,A,TR,113,Class Instruction: Piano,1,X.Hu,"09/02/2015-12/17/2015 Private Instruction Tuesday, Thursday 02:30PM - 03:10PM, Jenson Noble Hall of Music, Room 174",For piano and voice majors and non-majors with little or no background in those areas. Additional fees will be assessed for this course.,Jenson-Noble Hall of Music,X,Hu,Humanities,MUS,Music,115,0,Fall 2015,9/2/2015,12/17/2015,14:30,15:10,,,,0.0,,,,,
50,MUS-116-A,57442.0,JENS,174,Y,,Y,,,,,W,A,MW,442,Class Instruction: Piano,1,X.Hu,"09/02/2015-12/09/2015 Private Instruction Monday, Wednesday 09:15AM - 09:55AM, Jenson Noble Hall of Music, Room 174",Continuation of MUS 115. For majors and non-majors who have had some piano or voice. Emphasis is on developing good reading and practicing skills. Additional fees will be assessed for this course.,Jenson-Noble Hall of Music,X,Hu,Humanities,MUS,Music,116,0,Fall 2015,9/2/2015,12/17/2015,9:15,9:55,,,,0.0,,,,,
51,MUS-116-C,57443.0,JENS,174,,Y,,Y,,,,W,A,TR,442,Class Instruction: Piano,1,D.Huang,"09/02/2015-12/17/2015 Private Instruction Tuesday, Thursday 11:00AM - 11:40AM, Jenson Noble Hall of Music, Room 174",Continuation of MUS 115. For majors and non-majors who have had some piano or voice. Emphasis is on developing good reading and practicing skills. Additional fees will be assessed for this course.,Jenson-Noble Hall of Music,D,Huang,Humanities,MUS,Music,116,0,Fall 2015,9/2/2015,12/17/2015,11:00,11:40,,,,0.0,,,,,
52,MUS-117-A,57444.0,JENS,174,,Y,,Y,,,,W,A,TR,444,Class Instruction: Piano,1,M.Kominami,"09/02/2015-12/17/2015 Private Instruction Tuesday, Thursday 08:00AM - 08:40AM, Jenson Noble Hall of Music, Room 174",For music majors only. Emphasis is on developing the skills required on the piano proficiency test. Additional fees will be assessed for this course.,Jenson-Noble Hall of Music,M,Kominami,Humanities,MUS,Music,117,0,Fall 2015,9/2/2015,12/17/2015,8:00,8:40,,,,0.0,,,,,
53,MUS-117-C,57445.0,JENS,174,,Y,,Y,,,,W,A,TR,444,Class Instruction: Piano,1,D.Huang,"09/02/2015-12/17/2015 Private Instruction Tuesday, Thursday 11:50AM - 12:30PM, Jenson Noble Hall of Music, Room 174",For music majors only. Emphasis is on developing the skills required on the piano proficiency test. Additional fees will be assessed for this course.,Jenson-Noble Hall of Music,D,Huang,Humanities,MUS,Music,117,0,Fall 2015,9/2/2015,12/17/2015,11:50,12:30,,,,0.0,,,,,
54,MUS-117-D,57446.0,JENS,174,,Y,,Y,,,,W,A,TR,444,Class Instruction: Piano,1,B.Schultz,"09/02/2015-12/17/2015 Private Instruction Tuesday, Thursday 12:45PM - 01:25PM, Jenson Noble Hall of Music, Room 174",For music majors only. Emphasis is on developing the skills required on the piano proficiency test. Additional fees will be assessed for this course.,Jenson-Noble Hall of Music,B,Schultz,Humanities,MUS,Music,117,0,Fall 2015,9/2/2015,12/17/2015,12:45,13:25,,,,0.0,,,,,
55,MUS-118-A,57448.0,ARR,ARR,,,,,,,,W,A,,127,Prep for Piano Proficency Test,0,D.Huang,"09/02/2015-12/17/2015 Private Instruction Days to be Announced, Times to be AnnouncedArranged, Room ARR",For first-semester music majors with significant background in piano. Two one-hour sessions will help these students prepare for the Piano Proficiency Test. Prerequisite: piano placement recommendation.,To be Announced,D,Huang,Humanities,MUS,Music,118,0,Fall 2015,9/2/2015,12/17/2015,NA,NA,,,,0.0,,Piano placement recommendation., piano placement recommendation,,
56,MUS-121-A,57450.0,OLIN,B1,Y,,Y,,Y,,,W,A,MWF,445,Theory I,3,A.Engelsdorfer,"09/02/2015-12/17/2015 Lecture Monday, Wednesday, Friday 08:00AM - 09:00AM, Olin, Room B1","An intensive study of music fundamentals and materials followed by an introduction to part writing in two voices (counterpoint).  Activities include written exercises, keyboard exercises, composition exercises, and the analysis of musical examples. Music 131 is the honors section of Theory 1.",Olin,A,Engelsdorfer,Humanities,MUS,Music,121,0,Fall 2015,9/2/2015,12/17/2015,8:00,9:00,HE,Human Expression,,0.0,,A placement test is required before registering for any section of Music 121.,,,"['MUS-121L-A', 'MUS-121L-B', 'MUS-121L-C', 'MUS-121L-D', 'MUS-121L-E', 'MUS-121L-F', 'MUS-121L-G']"
57,MUS-121-B,57451.0,JENS,125,Y,,Y,,Y,,,W,A,MWF,445,Theory I,3,H.Armstrong,"09/02/2015-12/17/2015 Lecture Monday, Wednesday, Friday 09:15AM - 10:15AM, Jenson Noble Hall of Music, Room 125","An intensive study of music fundamentals and materials followed by an introduction to part writing in two voices (counterpoint).  Activities include written exercises, keyboard exercises, composition exercises, and the analysis of musical examples. Music 131 is the honors section of Theory 1.",Jenson-Noble Hall of Music,H,Armstrong,Humanities,MUS,Music,121,0,Fall 2015,9/2/2015,12/17/2015,9:15,10:15,HE,Human Expression,,0.0,,See note under Mus-121-A.,,,"['MUS-121L-A', 'MUS-121L-B', 'MUS-121L-C', 'MUS-121L-D', 'MUS-121L-E', 'MUS-121L-F', 'MUS-121L-G']"
58,MUS-121-C,57452.0,JENS,125,Y,,Y,,Y,,,W,A,MWF,445,Theory I,3,M.Kominami,"09/02/2015-12/17/2015 Lecture Monday, Wednesday, Friday 11:00AM - 12:00PM, Jenson Noble Hall of Music, Room 125","An intensive study of music fundamentals and materials followed by an introduction to part writing in two voices (counterpoint).  Activities include written exercises, keyboard exercises, composition exercises, and the analysis of musical examples. Music 131 is the honors section of Theory 1.",Jenson-Noble Hall of Music,M,Kominami,Humanities,MUS,Music,121,0,Fall 2015,9/2/2015,12/17/2015,11:00,12:00,HE,Human Expression,,0.0,,See note under Mus 121-A.,,,"['MUS-121L-A', 'MUS-121L-B', 'MUS-121L-C', 'MUS-121L-D', 'MUS-121L-E', 'MUS-121L-F', 'MUS-121L-G']"
59,MUS-121-D,57453.0,JENS,CHOIR,Y,,Y,,Y,,,W,A,MWF,445,Theory I,3,A.Engelsdorfer,"09/02/2015-12/17/2015 Lecture Monday, Wednesday, Friday 12:15PM - 01:15PM, Jenson Noble Hall of Music, Room CHOIR","An intensive study of music fundamentals and materials followed by an introduction to part writing in two voices (counterpoint).  Activities include written exercises, keyboard exercises, composition exercises, and the analysis of musical examples. Music 131 is the honors section of Theory 1.",Jenson-Noble Hall of Music,A,Engelsdorfer,Humanities,MUS,Music,121,0,Fall 2015,9/2/2015,12/17/2015,12:15,13:15,HE,Human Expression,,0.0,,See note under Mus-121-A.,,,"['MUS-121L-A', 'MUS-121L-B', 'MUS-121L-C', 'MUS-121L-D', 'MUS-121L-E', 'MUS-121L-F', 'MUS-121L-G']"
60,MUS-121-E,57454.0,JENS,123,Y,,Y,,Y,,,W,A,MWF,445,Theory I,3,M.Kominami,"09/02/2015-12/17/2015 Lecture Monday, Wednesday, Friday 08:00AM - 09:00AM, Jenson Noble Hall of Music, Room 123","An intensive study of music fundamentals and materials followed by an introduction to part writing in two voices (counterpoint).  Activities include written exercises, keyboard exercises, composition exercises, and the analysis of musical examples. Music 131 is the honors section of Theory 1.",Jenson-Noble Hall of Music,M,Kominami,Humanities,MUS,Music,121,0,Fall 2015,9/2/2015,12/17/2015,8:00,9:00,HE,Human Expression,,0.0,,See note under Mus 121-A.,,,"['MUS-121L-A', 'MUS-121L-B', 'MUS-121L-C', 'MUS-121L-D', 'MUS-121L-E', 'MUS-121L-F', 'MUS-121L-G']"
61,MUS-121L-A,57455.0,JENS,123,,Y,,Y,,,,W,A,TR,446,Ear Training I,1,R.Shaffer,"09/02/2015-12/17/2015 Lecture Tuesday, Thursday 08:50AM - 09:30AM, Jenson Noble Hall of Music, Room 123","A study including sightsinging, rhythmic performance, dictation (melodic, harmonic, rhythmic), and related skills, all designed to develop the student's musical ear to the highest degree possible. Music 131L is the honors section of Ear Training I.",Jenson-Noble Hall of Music,R,Shaffer,Humanities,MUS,Music,121L,0,Fall 2015,9/2/2015,12/17/2015,8:50,9:30,,,,0.0,,,,,
62,MUS-121L-B,57456.0,OLIN,B1,,Y,,Y,,,,W,A,TR,446,Ear Training I,1,R.Shaffer,"09/02/2015-12/17/2015 Lecture Tuesday, Thursday 11:00AM - 11:40AM, Olin, Room B1","A study including sightsinging, rhythmic performance, dictation (melodic, harmonic, rhythmic), and related skills, all designed to develop the student's musical ear to the highest degree possible. Music 131L is the honors section of Ear Training I.",Olin,R,Shaffer,Humanities,MUS,Music,121L,0,Fall 2015,9/2/2015,12/17/2015,11:00,11:40,,,,0.0,,,,,
63,MUS-121L-C,57457.0,OLIN,B1,,Y,,Y,,,,W,A,TR,446,Ear Training I,1,R.Shaffer,"09/02/2015-12/17/2015 Lecture Tuesday, Thursday 11:50AM - 12:30PM, Olin, Room B1","A study including sightsinging, rhythmic performance, dictation (melodic, harmonic, rhythmic), and related skills, all designed to develop the student's musical ear to the highest degree possible. Music 131L is the honors section of Ear Training I.",Olin,R,Shaffer,Humanities,MUS,Music,121L,0,Fall 2015,9/2/2015,12/17/2015,11:50,12:30,,,,0.0,,,,,
64,MUS-121L-D,57458.0,CART,217,,Y,,Y,,,,W,A,TR,446,Ear Training I,1,L.Martin,"09/17/2015-12/10/2015 Lecture Tuesday, Thursday 02:30PM - 03:10PM, Center for the Arts, Room 217","A study including sightsinging, rhythmic performance, dictation (melodic, harmonic, rhythmic), and related skills, all designed to develop the student's musical ear to the highest degree possible. Music 131L is the honors section of Ear Training I.",Center for the Arts,L,Martin,Humanities,MUS,Music,121L,0,Fall 2015,9/2/2015,12/17/2015,14:30,15:10,,,,0.0,,,,,
65,MUS-121L-E,57459.0,CART,217,,Y,,Y,,,,W,A,TR,446,Ear Training I,1,L.Martin,"09/17/2015-12/10/2015 Lecture Tuesday, Thursday 03:20PM - 04:00PM, Center for the Arts, Room 217","A study including sightsinging, rhythmic performance, dictation (melodic, harmonic, rhythmic), and related skills, all designed to develop the student's musical ear to the highest degree possible. Music 131L is the honors section of Ear Training I.",Center for the Arts,L,Martin,Humanities,MUS,Music,121L,0,Fall 2015,9/2/2015,12/17/2015,15:20,16:00,,,,0.0,,,,,
66,MUS-130-A,57460.0,ARR,ARR,,,,,,,,W,A,,69,Private Instruction-Voice,1,H.Andereck,"09/02/2015-12/17/2015 Private Instruction Days to be Announced, Times to be AnnouncedArranged, Room ARR",For all applied music students in their first year of study.  Non-majors and music majors in their secondary areas may repeat this course for credit in subsequent years.  Studio seminars may be required.  Additional fees will be assessed for this course.,To be Announced,H,Andereck,Humanities,MUS,Music,130,0,Fall 2015,9/2/2015,12/17/2015,NA,NA,,,,2.0,,For first year students beginning Fall 2015 only.,,,
67,MUS-130-A,57460.0,ARR,ARR,,,,,,,,W,A,,69,Private Instruction-Organ,1,B.Schultz,"09/02/2015-12/17/2015 Private Instruction Days to be Announced, Times to be AnnouncedArranged, Room ARR",For all applied music students in their first year of study.  Non-majors and music majors in their secondary areas may repeat this course for credit in subsequent years.  Studio seminars may be required.  Additional fees will be assessed for this course.,To be Announced,B,Schultz,Humanities,MUS,Music,130,0,Fall 2015,9/2/2015,12/17/2015,NA,NA,,,,2.0,,,,,
68,MUS-130-A,57460.0,ARR,ARR,,,,,,,,W,A,,69,Private Instructn-Harpsichord,1,K.Reed,"09/02/2015-12/17/2015 Private Instruction Days to be Announced, Times to be AnnouncedArranged, Room ARR",For all applied music students in their first year of study.  Non-majors and music majors in their secondary areas may repeat this course for credit in subsequent years.  Studio seminars may be required.  Additional fees will be assessed for this course.,To be Announced,K,Reed,Humanities,MUS,Music,130,0,Fall 2015,9/2/2015,12/17/2015,NA,NA,,,,2.0,,,,,
69,MUS-130-A,57460.0,ARR,ARR,,,,,,,,W,A,,69,Private Instruction-Piano,1,"D.Huang,J.Strauss,X.Hu,M.Kominami","09/02/2015-12/17/2015 Private Instruction Days to be Announced, Times to be AnnouncedArranged, Room ARR",For all applied music students in their first year of study.  Non-majors and music majors in their secondary areas may repeat this course for credit in subsequent years.  Studio seminars may be required.  Additional fees will be assessed for this course.,To be Announced,"D, J, X, M","Huang, Strauss, Hu, Kominami",Humanities,MUS,Music,130,0,Fall 2015,9/2/2015,12/17/2015,NA,NA,,,,2.0,,,,,
70,MUS-130-A,57460.0,ARR,ARR,,,,,,,,W,A,,69,Private Instruction-Trumpet,1,"J.Ailabouni,J.Cord","09/02/2015-12/17/2015 Private Instruction Days to be Announced, Times to be AnnouncedArranged, Room ARR",For all applied music students in their first year of study.  Non-majors and music majors in their secondary areas may repeat this course for credit in subsequent years.  Studio seminars may be required.  Additional fees will be assessed for this course.,To be Announced,"J, J","Ailabouni, Cord",Humanities,MUS,Music,130,0,Fall 2015,9/2/2015,12/17/2015,NA,NA,,,,2.0,,,,,
71,MUS-130-A,57460.0,ARR,ARR,,,,,,,,W,A,,69,Private Instruction-Trombone,1,"M.Smith,B.Yates","09/02/2015-12/17/2015 Private Instruction Days to be Announced, Times to be AnnouncedArranged, Room ARR",For all applied music students in their first year of study.  Non-majors and music majors in their secondary areas may repeat this course for credit in subsequent years.  Studio seminars may be required.  Additional fees will be assessed for this course.,To be Announced,"M, B","Smith, Yates",Humanities,MUS,Music,130,0,Fall 2015,9/2/2015,12/17/2015,NA,NA,,,,2.0,,,,,
72,MUS-130-A,57460.0,ARR,ARR,,,,,,,,W,A,,69,Private Instruction-Tuba,1,"M.Smith,B.Yates","09/02/2015-12/17/2015 Private Instruction Days to be Announced, Times to be AnnouncedArranged, Room ARR",For all applied music students in their first year of study.  Non-majors and music majors in their secondary areas may repeat this course for credit in subsequent years.  Studio seminars may be required.  Additional fees will be assessed for this course.,To be Announced,"M, B","Smith, Yates",Humanities,MUS,Music,130,0,Fall 2015,9/2/2015,12/17/2015,NA,NA,,,,2.0,,,,,
73,MUS-130-A,57460.0,ARR,ARR,,,,,,,,W,A,,69,Private Instructn-French Horn,1,R.Shaffer,"09/02/2015-12/17/2015 Private Instruction Days to be Announced, Times to be AnnouncedArranged, Room ARR",For all applied music students in their first year of study.  Non-majors and music majors in their secondary areas may repeat this course for credit in subsequent years.  Studio seminars may be required.  Additional fees will be assessed for this course.,To be Announced,R,Shaffer,Humanities,MUS,Music,130,0,Fall 2015,9/2/2015,12/17/2015,NA,NA,,,,2.0,,,,,
74,MUS-130-A,57460.0,ARR,ARR,,,,,,,,W,A,,69,Private Instruction-Euphonium,1,"M.Smith,B.Yates","09/02/2015-12/17/2015 Private Instruction Days to be Announced, Times to be AnnouncedArranged, Room ARR",For all applied music students in their first year of study.  Non-majors and music majors in their secondary areas may repeat this course for credit in subsequent years.  Studio seminars may be required.  Additional fees will be assessed for this course.,To be Announced,"M, B","Smith, Yates",Humanities,MUS,Music,130,0,Fall 2015,9/2/2015,12/17/2015,NA,NA,,,,2.0,,,,,
75,MUS-130-A,57460.0,ARR,ARR,,,,,,,,W,A,,69,Private Instructn-Percussion,1,M.Geary,"09/02/2015-12/17/2015 Private Instruction Days to be Announced, Times to be AnnouncedArranged, Room ARR",For all applied music students in their first year of study.  Non-majors and music majors in their secondary areas may repeat this course for credit in subsequent years.  Studio seminars may be required.  Additional fees will be assessed for this course.,To be Announced,M,Geary,Humanities,MUS,Music,130,0,Fall 2015,9/2/2015,12/17/2015,NA,NA,,,,2.0,,,,,
76,MUS-130-A,57460.0,ARR,ARR,,,,,,,,W,A,,69,Private Instruction-Violin,1,"V.Strauss,S.Martin,I.Kalnin","09/02/2015-12/17/2015 Private Instruction Days to be Announced, Times to be AnnouncedArranged, Room ARR",For all applied music students in their first year of study.  Non-majors and music majors in their secondary areas may repeat this course for credit in subsequent years.  Studio seminars may be required.  Additional fees will be assessed for this course.,To be Announced,"V, S, I","Strauss, Martin, Kalnin",Humanities,MUS,Music,130,0,Fall 2015,9/2/2015,12/17/2015,NA,NA,,,,2.0,,,,,
